"Trajectory","Disease.list","Drug","X","ICD_each","Disease.Name","result_pubmed_count"
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"H10","Conjunctivitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Methylnaltrexone",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"D75","polycythemia",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"L21","Seborrheic dermatitis",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"C09","Malignant neoplasm tonsil",4
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"C10","Malignant neoplasm of oropharynx",15
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"C13","Hypopharyngeal Cancer",14
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"H10","Conjunctivitis",4
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Nivolumab",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"D75","polycythemia",3
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"L21","Seborrheic dermatitis",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"C09","Malignant neoplasm tonsil",8
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"C10","Malignant neoplasm of oropharynx",18
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"C13","Hypopharyngeal Cancer",4
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"H10","Conjunctivitis",5
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Pembrolizumab",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"H10","Conjunctivitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Podofilox",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"H10","Conjunctivitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Bendroflumethiazide",NA,"N62","gynecomastia",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"H10","Conjunctivitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Benzthiazide",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"H10","Conjunctivitis",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Sodium carbonate",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"F70","Mild Mental Retardation",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"H10","Conjunctivitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Flumazenil",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"F10","alcohol use disorder",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"C13","Hypopharyngeal Cancer",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"E53","pyridoxine deficiency anemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"H10","Conjunctivitis",1
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Eugenol",NA,"N62","gynecomastia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"F70","Mild Mental Retardation",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"D75","polycythemia",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"D52","Megaloblastic anemia due to folate deficiency",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"F10","alcohol use disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"F22","delusional disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"F23","Acute transient psychotic disorder",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"G31","Leigh disease",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"L21","Seborrheic dermatitis",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"C09","Malignant neoplasm tonsil",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"C10","Malignant neoplasm of oropharynx",0
"119","['F70', 'D75', 'D52', 'F10', 'F22', 'F23', 'G31', 'L21', 'C09', 'C10', 'C13', 'E53', 'H10', 'N62']","Enzacamene",NA,"C13","Hypopharyngeal Cancer",0
